symbol,rating_date,analyst_ratings_buy,analyst_ratings_hold,analyst_ratings_sell,analyst_ratings_strong_sell,source
COR,2025-02-01,9,7,0,1,FMP
COR,2025-01-01,9,7,0,1,FMP
COR,2024-12-01,8,7,0,1,FMP
COR,2024-11-01,8,8,0,1,FMP
COR,2024-10-01,8,8,0,1,FMP
COR,2024-09-01,8,8,0,1,FMP
COR,2024-08-01,9,8,4,1,FMP
COR,2024-07-01,8,7,4,0,FMP
COR,2024-06-01,8,7,4,0,FMP
COR,2024-05-01,6,7,4,0,FMP
COR,2024-04-01,6,7,4,0,FMP
COR,2024-03-01,6,7,4,0,FMP
COR,2024-02-01,6,7,4,0,FMP
COR,2024-01-01,6,7,4,0,FMP
COR,2023-12-01,6,7,4,0,FMP
COR,2023-11-01,6,7,4,0,FMP
COR,2023-10-01,6,7,4,0,FMP
COR,2023-09-01,6,7,4,0,FMP
COR,2023-08-01,6,7,4,0,FMP
COR,2023-07-01,6,7,4,0,FMP
COR,2023-06-01,6,7,4,0,FMP
ZBH,2025-06-01,5,16,1,1,FMP
ZBH,2025-05-01,6,17,1,1,FMP
ZBH,2025-04-01,6,17,1,1,FMP
ZBH,2025-03-01,6,17,1,1,FMP
ZBH,2025-02-01,6,17,1,1,FMP
ZBH,2025-01-01,6,17,1,1,FMP
ZBH,2024-12-01,6,18,1,1,FMP
ZBH,2024-11-01,9,18,1,1,FMP
ZBH,2024-10-01,9,19,2,1,FMP
ZBH,2024-09-01,9,19,2,1,FMP
ZBH,2024-08-01,10,18,2,1,FMP
ZBH,2024-07-01,10,18,2,0,FMP
ZBH,2024-06-01,10,17,2,0,FMP
ZBH,2024-05-01,10,5,1,0,FMP
ZBH,2024-04-01,10,5,1,0,FMP
ZBH,2024-03-01,10,5,1,0,FMP
ZBH,2024-02-01,10,5,1,0,FMP
ZBH,2023-08-01,9,9,1,0,FMP
ZBH,2023-07-01,5,17,3,0,FMP
ZBH,2023-06-01,5,17,3,0,FMP
ZBH,2023-05-01,10,5,1,0,FMP
ZBH,2023-04-01,10,5,1,0,FMP
ZBH,2023-03-01,10,5,1,0,FMP
ZBH,2023-02-01,10,5,1,0,FMP
ZBH,2023-01-01,9,9,1,0,FMP
ZBH,2022-12-01,9,9,1,0,FMP
ZBH,2022-11-01,9,9,1,0,FMP
ZBH,2022-10-01,3,16,3,0,FMP
ZBH,2022-09-01,4,15,3,0,FMP
ZBH,2022-08-01,9,9,1,0,FMP
ZBH,2022-07-01,3,16,3,0,FMP
FI,2025-06-01,23,3,2,0,FMP
FI,2025-05-01,22,4,2,0,FMP
FI,2025-04-01,22,7,2,0,FMP
FI,2025-03-01,22,7,1,1,FMP
FI,2025-02-01,22,6,1,1,FMP
FI,2025-01-01,23,6,0,1,FMP
FI,2024-12-01,22,7,0,1,FMP
FI,2024-11-01,21,10,6,1,FMP
FI,2024-10-01,21,10,6,1,FMP
FI,2024-09-01,21,10,6,1,FMP
FI,2024-08-01,21,10,6,1,FMP
FI,2024-07-01,20,10,5,1,FMP
FI,2024-06-01,20,10,5,1,FMP
FI,2024-05-01,2,10,5,1,FMP
FI,2024-04-01,2,10,5,1,FMP
FI,2024-03-01,2,10,5,1,FMP
FI,2024-02-01,2,10,5,1,FMP
FI,2024-01-01,2,10,5,1,FMP
FI,2023-12-01,2,10,5,1,FMP
FI,2023-11-01,2,10,5,1,FMP
FI,2023-10-01,2,10,5,1,FMP
FI,2023-09-01,2,10,5,1,FMP
FI,2023-08-01,2,10,5,1,FMP
FI,2023-07-01,2,10,5,1,FMP
FI,2023-06-01,2,10,5,1,FMP
FI,2023-05-01,2,10,5,1,FMP
FI,2023-04-01,2,10,5,1,FMP
FI,2023-03-01,2,10,5,1,FMP
TXN,2025-06-01,10,21,2,3,FMP
TXN,2025-05-01,10,20,2,3,FMP
TXN,2025-04-01,11,20,2,3,FMP
TXN,2025-03-01,10,20,1,2,FMP
TXN,2025-02-01,10,20,1,3,FMP
TXN,2025-01-01,10,20,1,4,FMP
TXN,2024-12-01,10,20,1,4,FMP
TXN,2024-11-01,10,19,1,4,FMP
TXN,2024-10-01,10,19,3,4,FMP
TXN,2024-09-01,10,20,3,4,FMP
TXN,2024-08-01,10,20,4,4,FMP
TXN,2024-07-01,9,20,4,2,FMP
TXN,2024-06-01,9,20,4,2,FMP
TXN,2024-05-01,9,14,4,0,FMP
TXN,2024-04-01,9,14,4,0,FMP
TXN,2024-03-01,9,14,4,0,FMP
TXN,2024-02-01,9,14,4,0,FMP
TXN,2024-01-01,9,14,4,0,FMP
TXN,2023-12-01,9,14,4,0,FMP
TXN,2023-11-01,9,14,4,0,FMP
TXN,2023-10-01,9,14,4,0,FMP
TXN,2023-09-01,9,14,4,0,FMP
TXN,2023-08-01,9,14,4,0,FMP
TXN,2023-07-01,7,21,3,0,FMP
TXN,2023-06-01,7,20,3,0,FMP
TXN,2023-05-01,9,14,4,0,FMP
TXN,2023-04-01,9,14,4,0,FMP
TXN,2023-03-01,9,14,4,0,FMP
TXN,2023-02-01,9,14,4,0,FMP
TXN,2023-01-01,8,17,1,0,FMP
TXN,2022-12-01,8,17,1,0,FMP
TXN,2022-11-01,8,17,1,0,FMP
TXN,2022-10-01,7,18,4,0,FMP
TXN,2022-09-01,7,18,4,0,FMP
TXN,2022-08-01,8,17,1,0,FMP
TXN,2022-07-01,7,18,4,0,FMP
CTAS,2025-06-01,5,8,3,1,FMP
CTAS,2025-05-01,5,9,3,1,FMP
CTAS,2025-04-01,5,10,2,1,FMP
CTAS,2025-03-01,4,11,2,1,FMP
CTAS,2025-02-01,4,11,2,1,FMP
CTAS,2025-01-01,4,11,2,1,FMP
CTAS,2024-12-01,4,10,3,1,FMP
CTAS,2024-11-01,4,9,3,0,FMP
CTAS,2024-10-01,5,10,3,1,FMP
CTAS,2024-09-01,5,10,3,2,FMP
CTAS,2024-08-01,5,10,3,2,FMP
CTAS,2024-07-01,6,8,0,2,FMP
CTAS,2024-06-01,6,7,0,2,FMP
CTAS,2024-05-01,3,6,0,0,FMP
CTAS,2024-04-01,3,6,0,0,FMP
CTAS,2024-03-01,3,6,0,0,FMP
CTAS,2024-02-01,3,6,0,0,FMP
CTAS,2024-01-01,3,6,0,0,FMP
CTAS,2023-12-01,3,6,0,0,FMP
CTAS,2023-11-01,3,6,0,0,FMP
CTAS,2023-10-01,3,6,0,0,FMP
CTAS,2023-09-01,3,6,0,0,FMP
CTAS,2023-08-01,3,6,0,0,FMP
CTAS,2023-07-01,3,6,0,0,FMP
CTAS,2023-06-01,3,6,0,0,FMP
CTAS,2023-05-01,3,6,0,0,FMP
CTAS,2023-04-01,3,6,0,0,FMP
CTAS,2023-03-01,3,6,0,0,FMP
CTAS,2023-02-01,3,6,0,0,FMP
CTAS,2023-01-01,3,8,1,0,FMP
CTAS,2022-12-01,3,8,1,0,FMP
CTAS,2022-11-01,3,8,1,0,FMP
CTAS,2022-10-01,3,8,1,0,FMP
CTAS,2022-09-01,5,7,0,0,FMP
CTAS,2022-08-01,3,8,1,0,FMP
CTAS,2022-07-01,5,7,0,0,FMP
SYK,2025-06-01,13,9,0,1,FMP
SYK,2025-05-01,13,9,0,1,FMP
SYK,2025-04-01,13,9,0,1,FMP
SYK,2025-03-01,13,9,1,1,FMP
SYK,2025-02-01,13,9,1,0,FMP
SYK,2025-01-01,13,9,1,1,FMP
SYK,2024-12-01,13,10,0,1,FMP
SYK,2024-11-01,14,10,1,1,FMP
SYK,2024-10-01,14,10,1,1,FMP
SYK,2024-09-01,14,10,1,1,FMP
SYK,2024-08-01,14,10,2,1,FMP
SYK,2024-07-01,13,10,2,0,FMP
SYK,2024-06-01,13,10,2,0,FMP
SYK,2024-05-01,9,9,2,0,FMP
SYK,2024-04-01,9,9,2,0,FMP
SYK,2024-03-01,9,9,2,0,FMP
SYK,2024-02-01,9,9,2,0,FMP
SYK,2024-01-01,9,9,2,0,FMP
SYK,2023-12-01,9,9,2,0,FMP
SYK,2023-11-01,9,9,2,0,FMP
SYK,2023-10-01,9,9,2,0,FMP
SYK,2023-09-01,9,9,2,0,FMP
SYK,2023-08-01,9,9,2,0,FMP
SYK,2023-07-01,9,9,2,0,FMP
SYK,2023-06-01,9,9,2,0,FMP
SYK,2023-05-01,9,9,2,0,FMP
SYK,2023-04-01,9,9,2,0,FMP
SYK,2023-03-01,9,9,2,0,FMP
SYK,2023-02-01,9,9,2,0,FMP
SYK,2023-01-01,6,8,1,1,FMP
SYK,2022-12-01,6,8,1,1,FMP
SYK,2022-11-01,6,8,1,1,FMP
SYK,2022-10-01,8,10,1,0,FMP
SYK,2022-09-01,8,10,1,0,FMP
SYK,2022-08-01,6,8,1,1,FMP
SYK,2022-07-01,8,10,1,0,FMP
MET,2025-06-01,7,4,0,0,FMP
MET,2025-05-01,7,4,0,1,FMP
MET,2025-04-01,7,3,0,1,FMP
MET,2025-03-01,7,4,0,1,FMP
MET,2025-02-01,7,3,0,1,FMP
MET,2025-01-01,7,3,0,1,FMP
MET,2024-12-01,7,2,0,1,FMP
MET,2024-11-01,7,6,0,1,FMP
MET,2024-10-01,9,6,0,1,FMP
MET,2024-09-01,9,6,0,1,FMP
MET,2024-08-01,8,6,0,1,FMP
MET,2024-07-01,8,6,0,1,FMP
MET,2024-06-01,8,6,0,1,FMP
MET,2024-05-01,7,6,0,1,FMP
MET,2024-04-01,7,6,0,1,FMP
MET,2024-03-01,7,6,0,1,FMP
MET,2024-02-01,7,6,0,1,FMP
MET,2024-01-01,7,6,0,1,FMP
MET,2023-12-01,7,6,0,1,FMP
MET,2023-11-01,7,6,0,1,FMP
MET,2023-10-01,7,6,0,1,FMP
MET,2023-09-01,7,6,0,1,FMP
MET,2023-08-01,7,6,0,1,FMP
MET,2023-07-01,7,6,0,1,FMP
MET,2023-06-01,7,6,0,1,FMP
MET,2023-05-01,7,6,0,1,FMP
MET,2023-04-01,7,6,0,1,FMP
MET,2023-03-01,7,6,0,1,FMP
MET,2023-02-01,7,6,0,1,FMP
MET,2023-01-01,6,6,0,1,FMP
MET,2022-12-01,6,6,0,1,FMP
MET,2022-11-01,6,6,0,1,FMP
MET,2022-10-01,6,6,0,1,FMP
MET,2022-09-01,12,1,0,0,FMP
MET,2022-08-01,6,6,0,1,FMP
MET,2022-07-01,12,0,0,0,FMP
INTU,2025-06-01,18,5,0,1,FMP
INTU,2025-05-01,18,6,0,2,FMP
INTU,2025-04-01,17,8,0,1,FMP
INTU,2025-03-01,16,9,0,1,FMP
INTU,2025-02-01,16,9,0,1,FMP
INTU,2025-01-01,16,9,0,1,FMP
INTU,2024-12-01,16,9,0,0,FMP
INTU,2024-11-01,16,11,2,1,FMP
INTU,2024-10-01,15,11,2,1,FMP
INTU,2024-09-01,15,11,2,1,FMP
INTU,2024-08-01,16,11,2,1,FMP
INTU,2024-07-01,16,6,0,0,FMP
INTU,2024-06-01,15,6,0,0,FMP
INTU,2024-05-01,14,2,0,0,FMP
INTU,2024-04-01,14,2,0,0,FMP
INTU,2024-03-01,14,2,0,0,FMP
INTU,2024-02-01,14,2,0,0,FMP
INTU,2024-01-01,14,2,0,0,FMP
INTU,2023-12-01,14,2,0,0,FMP
INTU,2023-11-01,14,2,0,0,FMP
INTU,2023-10-01,14,2,0,0,FMP
INTU,2023-09-01,14,2,0,0,FMP
INTU,2023-08-01,14,2,0,0,FMP
INTU,2023-07-01,14,2,0,0,FMP
INTU,2023-06-01,14,2,0,0,FMP
INTU,2023-05-01,14,2,0,0,FMP
INTU,2023-04-01,14,2,0,0,FMP
INTU,2023-03-01,14,2,0,0,FMP
INTU,2023-02-01,14,2,0,0,FMP
INTU,2023-01-01,3,11,2,0,FMP
INTU,2022-12-01,3,11,2,0,FMP
INTU,2022-11-01,3,11,2,0,FMP
INTU,2022-10-01,3,11,2,0,FMP
INTU,2022-09-01,11,3,0,0,FMP
INTU,2022-08-01,3,11,2,0,FMP
INTU,2022-07-01,13,2,0,0,FMP
EOG,2025-06-01,13,12,0,0,FMP
EOG,2025-05-01,14,15,0,0,FMP
EOG,2025-04-01,13,17,0,1,FMP
EOG,2025-03-01,13,16,0,1,FMP
EOG,2025-02-01,13,16,0,0,FMP
EOG,2025-01-01,14,17,0,0,FMP
EOG,2024-12-01,13,18,0,0,FMP
EOG,2024-11-01,12,17,0,0,FMP
EOG,2024-10-01,12,17,0,0,FMP
EOG,2024-09-01,12,17,0,0,FMP
EOG,2024-08-01,19,17,0,0,FMP
EOG,2024-07-01,19,16,0,0,FMP
EOG,2024-06-01,19,15,0,0,FMP
EOG,2024-05-01,19,9,0,0,FMP
EOG,2024-04-01,19,9,0,0,FMP
EOG,2024-03-01,19,9,0,0,FMP
EOG,2024-02-01,19,9,0,0,FMP
EOG,2024-01-01,19,9,0,0,FMP
EOG,2023-12-01,19,9,0,0,FMP
EOG,2023-11-01,19,9,0,0,FMP
EOG,2023-10-01,19,9,0,0,FMP
EOG,2023-09-01,19,9,0,0,FMP
EOG,2023-08-01,19,9,0,0,FMP
EOG,2023-07-01,19,9,0,0,FMP
EOG,2023-06-01,19,9,0,0,FMP
EOG,2023-05-01,19,9,0,0,FMP
EOG,2023-04-01,19,9,0,0,FMP
EOG,2023-03-01,19,9,0,0,FMP
EOG,2023-02-01,19,9,0,0,FMP
EOG,2023-01-01,11,14,0,0,FMP
EOG,2022-12-01,11,14,0,0,FMP
EOG,2022-11-01,11,14,0,0,FMP
EOG,2022-10-01,11,14,0,0,FMP
EOG,2022-09-01,15,9,0,0,FMP
EOG,2022-08-01,11,14,0,0,FMP
EOG,2022-07-01,15,9,0,0,FMP
NI,2025-06-01,11,1,0,1,FMP
NI,2025-05-01,11,1,0,1,FMP
NI,2025-04-01,11,1,0,1,FMP
NI,2025-03-01,11,1,0,1,FMP
NI,2025-02-01,10,1,0,1,FMP
NI,2025-01-01,10,2,0,1,FMP
NI,2024-12-01,10,2,0,0,FMP
NI,2024-11-01,10,8,0,0,FMP
NI,2024-10-01,10,8,0,0,FMP
NI,2024-09-01,9,8,0,0,FMP
NI,2024-08-01,8,10,0,0,FMP
NI,2024-07-01,8,10,0,0,FMP
NI,2024-06-01,7,10,0,0,FMP
NI,2024-05-01,2,10,0,0,FMP
NI,2024-04-01,2,10,0,0,FMP
NI,2024-03-01,2,10,0,0,FMP
NI,2024-02-01,2,10,0,0,FMP
NI,2024-01-01,2,10,0,0,FMP
NI,2023-12-01,2,10,0,0,FMP
NI,2023-11-01,2,10,0,0,FMP
NI,2023-10-01,2,10,0,0,FMP
NI,2023-09-01,2,10,0,0,FMP
NI,2023-08-01,2,10,0,0,FMP
NI,2023-07-01,2,10,0,0,FMP
NI,2023-06-01,2,10,0,0,FMP
NI,2023-05-01,2,10,0,0,FMP
NI,2023-04-01,2,10,0,0,FMP
NI,2023-03-01,2,10,0,0,FMP
NI,2023-02-01,2,10,0,0,FMP
NI,2023-01-01,2,8,0,0,FMP
NI,2022-12-01,2,8,0,0,FMP
NI,2022-11-01,2,8,0,0,FMP
NI,2022-10-01,7,4,0,0,FMP
NI,2022-09-01,8,3,0,0,FMP
NI,2022-08-01,2,8,0,0,FMP
NI,2022-07-01,8,3,0,0,FMP
DVN,2025-06-01,12,9,0,0,FMP
DVN,2025-05-01,13,9,0,0,FMP
DVN,2025-04-01,13,10,0,0,FMP
DVN,2025-03-01,14,10,0,0,FMP
DVN,2025-02-01,13,10,0,0,FMP
DVN,2025-01-01,13,12,0,0,FMP
DVN,2024-12-01,11,12,0,0,FMP
DVN,2024-11-01,13,12,0,0,FMP
DVN,2024-10-01,15,12,1,0,FMP
DVN,2024-09-01,16,11,1,0,FMP
DVN,2024-08-01,18,11,0,0,FMP
DVN,2024-07-01,18,10,0,0,FMP
DVN,2024-06-01,18,10,0,0,FMP
DVN,2024-05-01,18,4,0,0,FMP
DVN,2024-04-01,18,4,0,0,FMP
DVN,2024-03-01,18,4,0,0,FMP
DVN,2024-02-01,18,4,0,0,FMP
DVN,2024-01-01,18,4,0,0,FMP
DVN,2023-12-01,18,4,0,0,FMP
DVN,2023-11-01,18,4,0,0,FMP
DVN,2023-10-01,18,4,0,0,FMP
DVN,2023-09-01,18,4,0,0,FMP
DVN,2023-08-01,18,4,0,0,FMP
DVN,2023-07-01,18,4,0,0,FMP
DVN,2023-06-01,18,4,0,0,FMP
DVN,2023-05-01,18,4,0,0,FMP
DVN,2023-04-01,18,4,0,0,FMP
DVN,2023-03-01,18,4,0,0,FMP
DVN,2023-02-01,18,4,0,0,FMP
DVN,2023-01-01,13,9,0,0,FMP
DVN,2022-12-01,13,9,0,0,FMP
DVN,2022-11-01,13,9,0,0,FMP
DVN,2022-10-01,13,9,0,0,FMP
DVN,2022-09-01,12,11,0,0,FMP
DVN,2022-08-01,13,9,0,0,FMP
DVN,2022-07-01,12,11,0,0,FMP
SBUX,2025-06-01,9,18,1,0,FMP
SBUX,2025-05-01,10,18,2,0,FMP
SBUX,2025-04-01,11,16,3,1,FMP
SBUX,2025-03-01,11,14,3,1,FMP
SBUX,2025-02-01,10,14,3,1,FMP
SBUX,2025-01-01,10,15,3,1,FMP
SBUX,2024-12-01,11,15,3,1,FMP
SBUX,2024-11-01,14,15,3,1,FMP
SBUX,2024-10-01,14,17,1,1,FMP
SBUX,2024-09-01,14,18,1,1,FMP
SBUX,2024-08-01,14,26,0,1,FMP
SBUX,2024-07-01,10,26,0,1,FMP
SBUX,2024-06-01,10,25,0,1,FMP
SBUX,2024-05-01,10,13,0,1,FMP
SBUX,2024-04-01,10,13,0,1,FMP
SBUX,2024-03-01,10,13,0,1,FMP
SBUX,2024-02-01,10,13,0,1,FMP
SBUX,2024-01-01,10,13,0,1,FMP
SBUX,2023-12-01,10,13,0,1,FMP
SBUX,2023-11-01,10,13,0,1,FMP
SBUX,2023-10-01,10,13,0,1,FMP
SBUX,2023-09-01,10,13,0,1,FMP
SBUX,2023-08-01,10,13,0,1,FMP
SBUX,2023-07-01,10,13,0,1,FMP
SBUX,2023-06-01,10,13,0,1,FMP
SBUX,2023-05-01,10,13,0,1,FMP
SBUX,2023-04-01,10,13,0,1,FMP
SBUX,2023-03-01,10,13,0,1,FMP
SBUX,2023-02-01,10,13,0,1,FMP
SBUX,2023-01-01,14,9,0,0,FMP
SBUX,2022-12-01,14,9,0,0,FMP
SBUX,2022-11-01,14,9,0,0,FMP
SBUX,2022-10-01,10,19,0,1,FMP
SBUX,2022-09-01,10,18,0,1,FMP
SBUX,2022-08-01,14,9,0,0,FMP
SBUX,2022-07-01,11,18,0,1,FMP
A,2025-06-01,8,9,0,0,FMP
A,2025-05-01,9,10,0,0,FMP
A,2025-04-01,8,10,0,0,FMP
A,2025-03-01,6,10,0,0,FMP
A,2025-02-01,6,11,0,1,FMP
A,2025-01-01,6,10,0,1,FMP
A,2024-12-01,6,10,0,1,FMP
A,2024-11-01,6,11,0,1,FMP
A,2024-10-01,6,12,1,1,FMP
A,2024-09-01,6,12,1,1,FMP
A,2024-08-01,8,12,2,1,FMP
A,2024-07-01,8,11,2,0,FMP
A,2024-06-01,8,11,2,0,FMP
A,2024-05-01,8,4,0,0,FMP
A,2024-04-01,8,4,0,0,FMP
A,2024-03-01,8,4,0,0,FMP
A,2024-02-01,8,4,0,0,FMP
A,2024-01-01,8,4,0,0,FMP
A,2023-12-01,8,4,0,0,FMP
A,2023-11-01,8,4,0,0,FMP
A,2023-10-01,8,4,0,0,FMP
A,2023-09-01,8,4,0,0,FMP
A,2023-08-01,8,4,0,0,FMP
A,2023-07-01,8,4,0,0,FMP
A,2023-06-01,8,4,0,0,FMP
A,2023-05-01,8,4,0,0,FMP
A,2023-04-01,8,4,0,0,FMP
A,2023-03-01,8,4,0,0,FMP
A,2023-02-01,8,4,0,0,FMP
A,2023-01-01,4,3,0,0,FMP
A,2022-12-01,4,3,0,0,FMP
A,2022-11-01,10,4,0,0,FMP
A,2022-10-01,4,3,0,0,FMP
A,2022-09-01,8,4,0,0,FMP
A,2022-08-01,4,3,0,0,FMP
A,2022-07-01,8,5,0,0,FMP
ROK,2025-06-01,10,13,0,2,FMP
ROK,2025-05-01,10,14,1,2,FMP
ROK,2025-04-01,10,13,1,3,FMP
ROK,2025-03-01,10,12,1,3,FMP
ROK,2025-02-01,10,12,1,3,FMP
ROK,2025-01-01,10,13,1,2,FMP
ROK,2024-12-01,9,16,1,3,FMP
ROK,2024-11-01,6,16,3,3,FMP
ROK,2024-10-01,6,15,4,3,FMP
ROK,2024-09-01,6,15,4,3,FMP
ROK,2024-08-01,6,15,4,3,FMP
ROK,2024-07-01,4,15,4,1,FMP
ROK,2024-06-01,4,14,4,1,FMP
ROK,2024-05-01,4,12,4,1,FMP
ROK,2024-04-01,4,12,4,1,FMP
ROK,2024-03-01,4,12,4,1,FMP
ROK,2024-02-01,4,12,4,1,FMP
ROK,2024-01-01,4,12,4,1,FMP
ROK,2023-12-01,4,12,4,1,FMP
ROK,2023-11-01,4,12,4,1,FMP
ROK,2023-10-01,4,12,4,1,FMP
ROK,2023-09-01,4,12,4,1,FMP
ROK,2023-08-01,4,12,4,1,FMP
ROK,2023-07-01,4,12,4,1,FMP
ROK,2023-06-01,4,12,4,1,FMP
ROK,2023-05-01,4,12,4,1,FMP
ROK,2023-04-01,4,12,4,1,FMP
ROK,2023-03-01,4,12,4,1,FMP
ROK,2023-02-01,4,12,4,1,FMP
ROK,2023-01-01,3,15,3,0,FMP
ROK,2022-12-01,3,15,3,0,FMP
ROK,2022-11-01,3,15,3,0,FMP
ROK,2022-10-01,4,12,4,1,FMP
ROK,2022-09-01,4,12,4,1,FMP
ROK,2022-08-01,3,15,3,0,FMP
ROK,2022-07-01,4,12,4,1,FMP
USB,2025-06-01,9,8,0,1,FMP
USB,2025-05-01,9,8,0,1,FMP
USB,2025-04-01,8,10,0,1,FMP
USB,2025-03-01,7,10,0,0,FMP
USB,2025-02-01,7,11,0,0,FMP
USB,2025-01-01,8,12,0,0,FMP
USB,2024-12-01,7,13,0,0,FMP
USB,2024-11-01,7,21,2,0,FMP
USB,2024-10-01,7,21,2,0,FMP
USB,2024-09-01,7,21,2,0,FMP
USB,2024-08-01,7,21,2,0,FMP
USB,2024-07-01,7,16,0,0,FMP
USB,2024-06-01,7,15,0,0,FMP
USB,2024-05-01,6,11,0,0,FMP
USB,2024-04-01,6,11,0,0,FMP
USB,2024-03-01,6,11,0,0,FMP
USB,2024-02-01,6,11,0,0,FMP
USB,2024-01-01,6,11,0,0,FMP
USB,2023-12-01,6,11,0,0,FMP
USB,2023-11-01,6,11,0,0,FMP
USB,2023-10-01,6,11,0,0,FMP
USB,2023-09-01,6,11,0,0,FMP
USB,2023-08-01,6,11,0,0,FMP
USB,2023-07-01,6,11,0,0,FMP
USB,2023-06-01,6,11,0,0,FMP
USB,2023-05-01,6,11,0,0,FMP
USB,2023-04-01,6,11,0,0,FMP
USB,2023-03-01,6,11,0,0,FMP
USB,2023-02-01,6,11,0,0,FMP
USB,2023-01-01,4,21,2,0,FMP
USB,2022-12-01,4,21,2,0,FMP
USB,2022-11-01,4,21,2,0,FMP
USB,2022-10-01,5,15,1,0,FMP
USB,2022-09-01,5,15,1,0,FMP
USB,2022-08-01,4,21,2,0,FMP
USB,2022-07-01,5,15,1,0,FMP
ADI,2025-06-01,17,12,1,0,FMP
ADI,2025-05-01,17,12,1,0,FMP
ADI,2025-04-01,16,11,1,0,FMP
ADI,2025-03-01,16,12,0,0,FMP
ADI,2025-02-01,16,13,0,0,FMP
ADI,2025-01-01,15,13,0,0,FMP
ADI,2024-12-01,15,14,0,0,FMP
ADI,2024-11-01,14,14,0,0,FMP
ADI,2024-10-01,14,13,0,0,FMP
ADI,2024-09-01,14,13,0,0,FMP
ADI,2024-08-01,15,12,0,0,FMP
ADI,2024-07-01,12,12,0,0,FMP
ADI,2024-06-01,12,12,0,0,FMP
ADI,2024-05-01,12,4,0,0,FMP
ADI,2024-04-01,12,4,0,0,FMP
ADI,2024-03-01,12,4,0,0,FMP
ADI,2024-02-01,12,4,0,0,FMP
ADI,2024-01-01,12,10,0,0,FMP
ADI,2023-12-01,12,4,0,0,FMP
ADI,2023-11-01,12,4,0,0,FMP
ADI,2023-10-01,12,4,0,0,FMP
ADI,2023-09-01,12,4,0,0,FMP
ADI,2023-08-01,12,4,0,0,FMP
ADI,2023-07-01,12,10,0,0,FMP
ADI,2023-06-01,12,4,0,0,FMP
ADI,2023-05-01,12,4,0,0,FMP
ADI,2023-04-01,12,4,0,0,FMP
ADI,2023-03-01,12,4,0,0,FMP
ADI,2023-02-01,12,4,0,0,FMP
ADI,2023-01-01,10,10,0,0,FMP
ADI,2022-12-01,10,10,0,0,FMP
ADI,2022-11-01,10,10,0,0,FMP
ADI,2022-10-01,10,10,0,0,FMP
ADI,2022-09-01,13,6,0,0,FMP
ADI,2022-08-01,10,10,0,0,FMP
ADI,2022-07-01,13,6,0,0,FMP
PNW,2025-06-01,7,10,0,1,FMP
PNW,2025-05-01,7,10,0,1,FMP
PNW,2025-04-01,8,9,0,1,FMP
PNW,2025-03-01,8,8,0,1,FMP
PNW,2025-02-01,8,8,0,1,FMP
PNW,2025-01-01,8,9,0,1,FMP
PNW,2024-12-01,8,9,0,1,FMP
PNW,2024-11-01,7,11,1,1,FMP
PNW,2024-10-01,7,11,1,1,FMP
PNW,2024-09-01,7,11,1,1,FMP
PNW,2024-08-01,6,11,7,2,FMP
PNW,2024-07-01,2,8,7,2,FMP
PNW,2024-06-01,2,8,7,2,FMP
PNW,2024-05-01,0,4,7,2,FMP
PNW,2024-04-01,0,4,7,2,FMP
PNW,2024-03-01,0,4,7,2,FMP
PNW,2024-02-01,0,4,7,2,FMP
PNW,2024-01-01,0,4,7,2,FMP
PNW,2023-12-01,0,4,7,2,FMP
PNW,2023-11-01,0,4,7,2,FMP
PNW,2023-10-01,0,4,7,2,FMP
PNW,2023-09-01,0,4,7,2,FMP
PNW,2023-08-01,0,4,7,2,FMP
PNW,2023-07-01,0,4,7,2,FMP
PNW,2023-06-01,0,4,7,2,FMP
PNW,2023-05-01,0,4,7,2,FMP
PNW,2023-04-01,0,4,7,2,FMP
PNW,2023-03-01,0,4,7,2,FMP
PNW,2023-02-01,0,4,7,2,FMP
PNW,2023-01-01,0,11,1,0,FMP
PNW,2022-12-01,0,11,1,0,FMP
PNW,2022-11-01,0,11,1,0,FMP
PNW,2022-10-01,0,4,8,2,FMP
PNW,2022-09-01,0,4,8,2,FMP
PNW,2022-08-01,0,11,1,0,FMP
PNW,2022-07-01,0,4,8,2,FMP
QCOM,2025-06-01,12,19,1,0,FMP
QCOM,2025-05-01,13,19,1,0,FMP
QCOM,2025-04-01,13,18,1,0,FMP
QCOM,2025-03-01,13,18,1,0,FMP
QCOM,2025-02-01,14,17,1,0,FMP
QCOM,2025-01-01,14,17,1,0,FMP
QCOM,2024-12-01,14,17,1,0,FMP
QCOM,2024-11-01,14,16,1,0,FMP
QCOM,2024-10-01,20,15,1,0,FMP
QCOM,2024-09-01,20,15,1,0,FMP
QCOM,2024-08-01,20,15,1,0,FMP
QCOM,2024-07-01,19,14,1,0,FMP
QCOM,2024-06-01,18,13,1,0,FMP
QCOM,2024-05-01,14,8,0,0,FMP
QCOM,2024-04-01,14,8,0,0,FMP
QCOM,2024-03-01,14,8,0,0,FMP
QCOM,2024-02-01,14,8,0,0,FMP
QCOM,2024-01-01,14,8,0,0,FMP
QCOM,2023-12-01,14,8,0,0,FMP
QCOM,2023-11-01,14,8,0,0,FMP
QCOM,2023-10-01,14,8,0,0,FMP
QCOM,2023-09-01,14,8,0,0,FMP
QCOM,2023-08-01,14,8,0,0,FMP
QCOM,2023-07-01,14,8,0,0,FMP
QCOM,2023-06-01,14,8,0,0,FMP
QCOM,2023-05-01,14,8,0,0,FMP
